# Directed graph (each unordered pair of nodes is saved once): Wiki-Vote.txt 
# Wikipedia voting on promotion to administratorship (till January 2008). Directed edge A->B means user A voted on B becoming Wikipedia administrator.
# Nodes: 7115 Edges: 103689
# FromNodeId	ToNodeId
30	1412	0.691696091921
30	3352	0.962283314874
30	5254	0.905216770449
30	5543	0.535728169245
30	7478	0.76067316109
3	28	0.279751424268
3	30	0.731322638379
3	39	0.296717466612
3	54	0.230694500284
3	108	0.645281108914
3	152	0.28201720354
3	178	0.218314013157
3	182	0.138680576732
3	214	0.662153930955
3	271	0.409431206355
3	286	0.276158511684
3	300	0.108412163312
3	348	0.928686581039
3	349	0.0376569640163
3	371	0.384805192509
3	567	0.0658165638486
3	581	0.458117545656
3	584	0.602116039458
3	586	0.58920023375
3	590	0.916930983112
3	604	0.569013374273
3	611	0.692306507115
3	8283	0.32750165632
25	3	0.393702193802
25	6	0.00392998424074
25	8	0.0826139253895
25	19	0.715120885169
25	23	0.715384174139
25	28	0.20062729901
25	29	0.143481108174
25	30	0.456954935661
25	33	0.214954039904
25	35	0.893727991827
25	50	0.107696032356
25	54	0.166270533685
25	55	0.151105707258
25	75	0.0299460670457
25	80	0.138503557944
25	86	0.133773275387
25	94	0.0272469470837
25	127	0.467714252628
25	152	0.424332274351
25	154	0.784734899908
25	182	0.561700771077
25	192	0.557819995856
25	214	0.800250401056
25	224	0.847299862646
25	226	0.523835498477
25	246	0.79816168178
25	252	0.255100256405
25	255	0.440405100635
25	257	0.215826666431
25	261	0.529487704021
25	271	0.161147365289
25	273	0.367737783467
25	280	0.192004248886
25	282	0.619489167746
25	286	0.766241188167
25	299	0.840035456633
25	300	0.922260002659
25	302	0.419665374939
25	306	0.083581266599
25	308	0.203646675285
25	310	0.0421568892057
25	322	0.626118676027
25	325	0.809915373726
25	339	0.32399282521
25	348	0.536837936543
25	349	0.719366802314
25	356	0.929615313516
25	358	0.934803006389
25	363	0.293025927944
25	370	0.378884390214
25	371	0.787762660039
25	373	0.263176754312
25	377	0.508411752314
25	379	0.613455683913
25	407	0.28463359758
25	415	0.132327619718
25	422	0.0392567422635
25	428	0.885863272483
25	439	0.352089827832
25	488	0.795106489636
25	514	0.725720941274
25	545	0.177606866818
25	549	0.998098002927
25	560	0.578247586946
25	590	0.958551354469
25	592	0.62104028709
25	600	0.494168662876
25	604	0.162338200882
25	611	0.228504785811
25	645	0.873418150872
25	650	0.220792594776
25	659	0.341839180745
25	664	0.125417288579
25	667	0.873354213579
25	673	0.787829968989
25	675	0.693544130664
25	696	0.0135199199225
25	706	0.74825402148
25	723	0.0198465610432
25	739	0.332752173518
25	756	0.60989068635
25	857	0.123383421523
